District,Crop,Date,Price
Alluri Sitharama Raju,Cotton,23-10-2024,3122.73
Alluri Sitharama Raju,Cotton,24-10-2024,3245.15
Alluri Sitharama Raju,Cotton,25-10-2024,3074.49
Alluri Sitharama Raju,Cotton,26-10-2024,3129.5
Alluri Sitharama Raju,Cotton,27-10-2024,3147.33
Alluri Sitharama Raju,Cotton,28-10-2024,3170.88
Alluri Sitharama Raju,Cotton,29-10-2024,3284.67
Alluri Sitharama Raju,Cotton,30-10-2024,3239.36
Alluri Sitharama Raju,Cotton,31-10-2024,3145.39
Alluri Sitharama Raju,Cotton,01-11-2024,3105.16
Alluri Sitharama Raju,Cotton,02-11-2024,3264.06
Alluri Sitharama Raju,Cotton,03-11-2024,3227.04
Alluri Sitharama Raju,Cotton,04-11-2024,3317.83
Alluri Sitharama Raju,Cotton,05-11-2024,3264.01
Alluri Sitharama Raju,Cotton,06-11-2024,3135.5
Alluri Sitharama Raju,Cotton,07-11-2024,3316.9
Alluri Sitharama Raju,Cotton,08-11-2024,3310.43
Alluri Sitharama Raju,Cotton,09-11-2024,3303.35
Alluri Sitharama Raju,Cotton,10-11-2024,3280.54
Alluri Sitharama Raju,Cotton,11-11-2024,3324.77
Alluri Sitharama Raju,Cotton,12-11-2024,3320.88
Alluri Sitharama Raju,Cotton,13-11-2024,3308.92
Alluri Sitharama Raju,Cotton,14-11-2024,3269.65
Alluri Sitharama Raju,Cotton,15-11-2024,3291.77
Alluri Sitharama Raju,Cotton,16-11-2024,3216.75
Alluri Sitharama Raju,Cotton,17-11-2024,3321.99
Alluri Sitharama Raju,Cotton,18-11-2024,3367.83
Alluri Sitharama Raju,Cotton,19-11-2024,3200.37
Alluri Sitharama Raju,Cotton,20-11-2024,3336.55
Alluri Sitharama Raju,Cotton,21-11-2024,3228.79
Alluri Sitharama Raju,Cotton,22-11-2024,3368.68
Alluri Sitharama Raju,Cotton,23-11-2024,3286.26
Alluri Sitharama Raju,Cotton,24-11-2024,3346.23
Alluri Sitharama Raju,Cotton,25-11-2024,3395.54
Alluri Sitharama Raju,Cotton,26-11-2024,3344.73
Alluri Sitharama Raju,Cotton,27-11-2024,3410.02
Alluri Sitharama Raju,Cotton,28-11-2024,3271.97
Alluri Sitharama Raju,Cotton,29-11-2024,3456.89
Alluri Sitharama Raju,Cotton,30-11-2024,3356.47
Alluri Sitharama Raju,Cotton,01-12-2024,3350.48
Alluri Sitharama Raju,Cotton,02-12-2024,3414.63
Alluri Sitharama Raju,Cotton,03-12-2024,3336.54
Alluri Sitharama Raju,Cotton,04-12-2024,3496.93
Alluri Sitharama Raju,Cotton,05-12-2024,3320.26
Alluri Sitharama Raju,Cotton,06-12-2024,3451.27
Alluri Sitharama Raju,Cotton,07-12-2024,3436.87
Alluri Sitharama Raju,Cotton,08-12-2024,3449.91
Alluri Sitharama Raju,Cotton,09-12-2024,3449.87
Alluri Sitharama Raju,Cotton,10-12-2024,3420.81
Alluri Sitharama Raju,Cotton,11-12-2024,3471.78
Alluri Sitharama Raju,Cotton,12-12-2024,3575.06
Alluri Sitharama Raju,Cotton,13-12-2024,3542.06
Alluri Sitharama Raju,Cotton,14-12-2024,3528.03
Alluri Sitharama Raju,Cotton,15-12-2024,3596.21
Alluri Sitharama Raju,Cotton,16-12-2024,3518.72
Alluri Sitharama Raju,Cotton,17-12-2024,3464.75
Alluri Sitharama Raju,Cotton,18-12-2024,3525.88
Alluri Sitharama Raju,Cotton,19-12-2024,3612.2
Alluri Sitharama Raju,Cotton,20-12-2024,3604.75
Alluri Sitharama Raju,Cotton,21-12-2024,3512.6
Alluri Sitharama Raju,Cotton,22-12-2024,3564.78
Alluri Sitharama Raju,Cotton,23-12-2024,3626.6
Alluri Sitharama Raju,Cotton,24-12-2024,3484.12
Alluri Sitharama Raju,Cotton,25-12-2024,3618.43
Alluri Sitharama Raju,Cotton,26-12-2024,3632.54
Alluri Sitharama Raju,Cotton,27-12-2024,3532.99
Alluri Sitharama Raju,Cotton,28-12-2024,3653.75
Alluri Sitharama Raju,Cotton,29-12-2024,3605.11
Alluri Sitharama Raju,Cotton,30-12-2024,3738.93
Alluri Sitharama Raju,Groundnut,01-01-2024,4146.6
Alluri Sitharama Raju,Groundnut,02-01-2024,4110.82
Alluri Sitharama Raju,Groundnut,03-01-2024,4149.79
Alluri Sitharama Raju,Groundnut,04-01-2024,4126.69
Alluri Sitharama Raju,Groundnut,05-01-2024,4318.24
Alluri Sitharama Raju,Groundnut,06-01-2024,4298.58
Alluri Sitharama Raju,Groundnut,07-01-2024,4151.7
Alluri Sitharama Raju,Groundnut,08-01-2024,4285.56
Alluri Sitharama Raju,Groundnut,09-01-2024,4233.38
Alluri Sitharama Raju,Groundnut,10-01-2024,4254.12
Alluri Sitharama Raju,Groundnut,11-01-2024,4229.43
Alluri Sitharama Raju,Groundnut,12-01-2024,4387.36
Alluri Sitharama Raju,Groundnut,13-01-2024,4345.4
Alluri Sitharama Raju,Groundnut,14-01-2024,4384.98
Alluri Sitharama Raju,Groundnut,15-01-2024,4351.07
Alluri Sitharama Raju,Groundnut,16-01-2024,4375.81
Alluri Sitharama Raju,Groundnut,17-01-2024,4251.6
Alluri Sitharama Raju,Groundnut,18-01-2024,4341.74
Alluri Sitharama Raju,Groundnut,19-01-2024,4473.0
Alluri Sitharama Raju,Groundnut,20-01-2024,4303.39
Alluri Sitharama Raju,Groundnut,21-01-2024,4485.39
Alluri Sitharama Raju,Groundnut,22-01-2024,4434.18
Alluri Sitharama Raju,Groundnut,23-01-2024,4294.77
Alluri Sitharama Raju,Groundnut,24-01-2024,4405.07
Alluri Sitharama Raju,Groundnut,25-01-2024,4299.33
Alluri Sitharama Raju,Groundnut,26-01-2024,4429.95
Alluri Sitharama Raju,Groundnut,27-01-2024,4370.16
Alluri Sitharama Raju,Groundnut,28-01-2024,4349.25
Alluri Sitharama Raju,Groundnut,29-01-2024,4487.97
Alluri Sitharama Raju,Groundnut,30-01-2024,4515.61
Alluri Sitharama Raju,Groundnut,31-01-2024,4543.04
Alluri Sitharama Raju,Groundnut,01-02-2024,4442.13
Alluri Sitharama Raju,Groundnut,02-02-2024,4481.4
Alluri Sitharama Raju,Groundnut,03-02-2024,4398.4
Alluri Sitharama Raju,Groundnut,04-02-2024,4487.72
Alluri Sitharama Raju,Groundnut,05-02-2024,4399.6
Alluri Sitharama Raju,Groundnut,06-02-2024,4599.26
Alluri Sitharama Raju,Groundnut,07-02-2024,4586.54
Alluri Sitharama Raju,Groundnut,08-02-2024,4564.89
Alluri Sitharama Raju,Groundnut,09-02-2024,4586.73
Alluri Sitharama Raju,Groundnut,10-02-2024,4472.1
Alluri Sitharama Raju,Groundnut,11-02-2024,4519.33
Alluri Sitharama Raju,Groundnut,12-02-2024,4659.95
Alluri Sitharama Raju,Groundnut,13-02-2024,4558.8
Alluri Sitharama Raju,Groundnut,14-02-2024,4680.44
Alluri Sitharama Raju,Groundnut,15-02-2024,4497.17
Alluri Sitharama Raju,Groundnut,16-02-2024,4623.51
Alluri Sitharama Raju,Groundnut,17-02-2024,4503.32
Alluri Sitharama Raju,Groundnut,18-02-2024,4708.65
Alluri Sitharama Raju,Groundnut,19-02-2024,4570.47
Alluri Sitharama Raju,Groundnut,20-02-2024,4674.6
Alluri Sitharama Raju,Groundnut,21-02-2024,4522.9
Alluri Sitharama Raju,Groundnut,22-02-2024,4616.18
Alluri Sitharama Raju,Groundnut,23-02-2024,4544.12
Alluri Sitharama Raju,Groundnut,24-02-2024,4729.82
Alluri Sitharama Raju,Groundnut,25-02-2024,4627.98
Alluri Sitharama Raju,Groundnut,26-02-2024,4553.37
Alluri Sitharama Raju,Groundnut,27-02-2024,4766.18
Alluri Sitharama Raju,Groundnut,28-02-2024,4632.06
Alluri Sitharama Raju,Groundnut,29-02-2024,4602.62
Alluri Sitharama Raju,Groundnut,01-03-2024,4618.22
Alluri Sitharama Raju,Groundnut,02-03-2024,4630.17
Alluri Sitharama Raju,Groundnut,03-03-2024,4631.87
Alluri Sitharama Raju,Groundnut,04-03-2024,4682.26
Alluri Sitharama Raju,Groundnut,05-03-2024,4763.46
Alluri Sitharama Raju,Groundnut,06-03-2024,4742.14
Alluri Sitharama Raju,Groundnut,07-03-2024,4834.13
Alluri Sitharama Raju,Groundnut,08-03-2024,4792.67
Alluri Sitharama Raju,Groundnut,09-03-2024,4770.75
Alluri Sitharama Raju,Groundnut,10-03-2024,4716.56
Alluri Sitharama Raju,Groundnut,11-03-2024,4743.26
Alluri Sitharama Raju,Groundnut,12-03-2024,4726.83
Alluri Sitharama Raju,Groundnut,13-03-2024,4839.07
Alluri Sitharama Raju,Groundnut,14-03-2024,4752.1
Alluri Sitharama Raju,Groundnut,15-03-2024,4627.28
Alluri Sitharama Raju,Groundnut,16-03-2024,4737.8
Alluri Sitharama Raju,Groundnut,17-03-2024,4727.48
Alluri Sitharama Raju,Groundnut,18-03-2024,4675.96
Alluri Sitharama Raju,Groundnut,19-03-2024,4820.76
Alluri Sitharama Raju,Groundnut,20-03-2024,4817.18
Alluri Sitharama Raju,Groundnut,21-03-2024,4642.85
Alluri Sitharama Raju,Groundnut,22-03-2024,4842.1
Alluri Sitharama Raju,Groundnut,23-03-2024,4875.43
Alluri Sitharama Raju,Groundnut,24-03-2024,4884.52
Alluri Sitharama Raju,Groundnut,25-03-2024,4677.55
Alluri Sitharama Raju,Groundnut,26-03-2024,4788.86
Alluri Sitharama Raju,Groundnut,27-03-2024,4889.27
Alluri Sitharama Raju,Groundnut,28-03-2024,4704.99
Alluri Sitharama Raju,Groundnut,29-03-2024,4653.18
Alluri Sitharama Raju,Groundnut,30-03-2024,4845.44
Alluri Sitharama Raju,Groundnut,31-03-2024,4846.22
Alluri Sitharama Raju,Groundnut,01-04-2024,4823.24
Alluri Sitharama Raju,Groundnut,02-04-2024,4683.71
Alluri Sitharama Raju,Groundnut,03-04-2024,4855.05
Alluri Sitharama Raju,Groundnut,04-04-2024,4668.58
Alluri Sitharama Raju,Groundnut,05-04-2024,4798.14
Alluri Sitharama Raju,Groundnut,06-04-2024,4718.8
Alluri Sitharama Raju,Groundnut,07-04-2024,4737.12
Alluri Sitharama Raju,Groundnut,08-04-2024,4841.17
Alluri Sitharama Raju,Groundnut,09-04-2024,4677.88
Alluri Sitharama Raju,Groundnut,10-04-2024,4811.17
Alluri Sitharama Raju,Groundnut,11-04-2024,4786.46
Alluri Sitharama Raju,Groundnut,12-04-2024,4880.29
Alluri Sitharama Raju,Groundnut,13-04-2024,4643.85
Alluri Sitharama Raju,Groundnut,14-04-2024,4826.69
Alluri Sitharama Raju,Groundnut,15-04-2024,4700.36
Alluri Sitharama Raju,Groundnut,16-04-2024,4776.93
Alluri Sitharama Raju,Groundnut,17-04-2024,4670.11
Alluri Sitharama Raju,Groundnut,18-04-2024,4769.67
Alluri Sitharama Raju,Groundnut,19-04-2024,4821.94
Alluri Sitharama Raju,Groundnut,20-04-2024,4853.7
Alluri Sitharama Raju,Groundnut,21-04-2024,4801.98
Alluri Sitharama Raju,Groundnut,22-04-2024,4711.98
Alluri Sitharama Raju,Groundnut,23-04-2024,4715.81
Alluri Sitharama Raju,Groundnut,24-04-2024,4654.33
Alluri Sitharama Raju,Groundnut,25-04-2024,4695.87
Alluri Sitharama Raju,Groundnut,26-04-2024,4755.81
Alluri Sitharama Raju,Groundnut,27-04-2024,4671.12
Alluri Sitharama Raju,Groundnut,28-04-2024,4690.03
Alluri Sitharama Raju,Groundnut,29-04-2024,4758.42
Alluri Sitharama Raju,Groundnut,30-04-2024,4699.34
Alluri Sitharama Raju,Groundnut,01-05-2024,4711.14
Alluri Sitharama Raju,Groundnut,02-05-2024,4728.0
Alluri Sitharama Raju,Groundnut,03-05-2024,4753.93
Alluri Sitharama Raju,Groundnut,04-05-2024,4632.06
Alluri Sitharama Raju,Groundnut,05-05-2024,4614.6
Alluri Sitharama Raju,Groundnut,06-05-2024,4629.33
Alluri Sitharama Raju,Groundnut,07-05-2024,4748.64
Alluri Sitharama Raju,Groundnut,08-05-2024,4574.25
Alluri Sitharama Raju,Groundnut,09-05-2024,4572.78
Alluri Sitharama Raju,Groundnut,10-05-2024,4711.66
Alluri Sitharama Raju,Groundnut,11-05-2024,4690.55
Alluri Sitharama Raju,Groundnut,12-05-2024,4681.42
Alluri Sitharama Raju,Groundnut,13-05-2024,4649.59
Alluri Sitharama Raju,Groundnut,14-05-2024,4617.34
Alluri Sitharama Raju,Groundnut,15-05-2024,4603.75
Alluri Sitharama Raju,Groundnut,16-05-2024,4635.74
Alluri Sitharama Raju,Groundnut,17-05-2024,4567.0
Alluri Sitharama Raju,Groundnut,18-05-2024,4480.63
Alluri Sitharama Raju,Groundnut,19-05-2024,4584.18
Alluri Sitharama Raju,Groundnut,20-05-2024,4469.05
Alluri Sitharama Raju,Groundnut,21-05-2024,4671.52
Alluri Sitharama Raju,Groundnut,22-05-2024,4669.06
Alluri Sitharama Raju,Groundnut,23-05-2024,4566.36
Alluri Sitharama Raju,Groundnut,24-05-2024,4434.98
Alluri Sitharama Raju,Groundnut,25-05-2024,4549.3
Alluri Sitharama Raju,Groundnut,26-05-2024,4525.82
Alluri Sitharama Raju,Groundnut,27-05-2024,4535.47
Alluri Sitharama Raju,Groundnut,28-05-2024,4566.48
Alluri Sitharama Raju,Groundnut,29-05-2024,4463.31
Alluri Sitharama Raju,Groundnut,30-05-2024,4507.4
Alluri Sitharama Raju,Groundnut,31-05-2024,4410.65
Alluri Sitharama Raju,Groundnut,01-06-2024,4470.64
Alluri Sitharama Raju,Groundnut,02-06-2024,4573.23
Alluri Sitharama Raju,Groundnut,03-06-2024,4540.14
Alluri Sitharama Raju,Groundnut,04-06-2024,4403.14
Alluri Sitharama Raju,Groundnut,05-06-2024,4466.49
Alluri Sitharama Raju,Groundnut,06-06-2024,4474.86
Alluri Sitharama Raju,Groundnut,07-06-2024,4397.71
Alluri Sitharama Raju,Groundnut,08-06-2024,4333.1
Alluri Sitharama Raju,Groundnut,09-06-2024,4393.04
Alluri Sitharama Raju,Groundnut,10-06-2024,4402.38
Alluri Sitharama Raju,Groundnut,11-06-2024,4333.46
Alluri Sitharama Raju,Groundnut,12-06-2024,4294.8
Alluri Sitharama Raju,Groundnut,13-06-2024,4318.22
Alluri Sitharama Raju,Groundnut,14-06-2024,4420.24
Alluri Sitharama Raju,Groundnut,15-06-2024,4455.03
Alluri Sitharama Raju,Groundnut,16-06-2024,4296.36
Alluri Sitharama Raju,Groundnut,17-06-2024,4370.28
Alluri Sitharama Raju,Groundnut,18-06-2024,4331.09
Alluri Sitharama Raju,Groundnut,19-06-2024,4249.63
Alluri Sitharama Raju,Groundnut,20-06-2024,4315.28
Alluri Sitharama Raju,Groundnut,21-06-2024,4170.48
Alluri Sitharama Raju,Groundnut,22-06-2024,4318.99
Alluri Sitharama Raju,Groundnut,23-06-2024,4340.86
Alluri Sitharama Raju,Groundnut,24-06-2024,4224.95
Alluri Sitharama Raju,Groundnut,25-06-2024,4141.07
Alluri Sitharama Raju,Groundnut,26-06-2024,4311.97
Alluri Sitharama Raju,Groundnut,27-06-2024,4291.68
Alluri Sitharama Raju,Groundnut,28-06-2024,4324.28
Alluri Sitharama Raju,Groundnut,29-06-2024,4109.07
Alluri Sitharama Raju,Groundnut,30-06-2024,4233.48
Alluri Sitharama Raju,Groundnut,01-07-2024,4077.39
Alluri Sitharama Raju,Groundnut,02-07-2024,4047.73
Alluri Sitharama Raju,Groundnut,03-07-2024,4064.75
Alluri Sitharama Raju,Groundnut,04-07-2024,4089.93
Alluri Sitharama Raju,Groundnut,05-07-2024,4240.17
Alluri Sitharama Raju,Groundnut,06-07-2024,4047.23
Alluri Sitharama Raju,Groundnut,07-07-2024,4032.36
Alluri Sitharama Raju,Groundnut,08-07-2024,4199.62
Alluri Sitharama Raju,Groundnut,09-07-2024,3994.7
Alluri Sitharama Raju,Groundnut,10-07-2024,3982.43
Alluri Sitharama Raju,Groundnut,11-07-2024,4119.49
Alluri Sitharama Raju,Groundnut,12-07-2024,4097.21
Alluri Sitharama Raju,Groundnut,13-07-2024,4024.72
Alluri Sitharama Raju,Groundnut,14-07-2024,4127.3
Alluri Sitharama Raju,Groundnut,15-07-2024,4071.75
Alluri Sitharama Raju,Groundnut,16-07-2024,3936.95
Alluri Sitharama Raju,Groundnut,17-07-2024,4021.01
Alluri Sitharama Raju,Groundnut,18-07-2024,3950.3
Alluri Sitharama Raju,Groundnut,19-07-2024,3980.19
Alluri Sitharama Raju,Groundnut,20-07-2024,4003.71
Alluri Sitharama Raju,Groundnut,21-07-2024,3994.81
Alluri Sitharama Raju,Groundnut,22-07-2024,4061.92
Alluri Sitharama Raju,Groundnut,23-07-2024,3870.62
Alluri Sitharama Raju,Groundnut,24-07-2024,4016.71
Alluri Sitharama Raju,Groundnut,25-07-2024,3998.25
Alluri Sitharama Raju,Groundnut,26-07-2024,3846.6
Alluri Sitharama Raju,Groundnut,27-07-2024,3919.56
Alluri Sitharama Raju,Groundnut,28-07-2024,3914.98
Alluri Sitharama Raju,Groundnut,29-07-2024,3965.57
Alluri Sitharama Raju,Groundnut,30-07-2024,3880.38
Alluri Sitharama Raju,Groundnut,31-07-2024,3856.71
Alluri Sitharama Raju,Groundnut,01-08-2024,3923.68
Alluri Sitharama Raju,Groundnut,02-08-2024,3793.93
Alluri Sitharama Raju,Groundnut,03-08-2024,3741.48
Alluri Sitharama Raju,Groundnut,04-08-2024,3877.39
Alluri Sitharama Raju,Groundnut,05-08-2024,3736.5
Alluri Sitharama Raju,Groundnut,06-08-2024,3733.02
Alluri Sitharama Raju,Groundnut,07-08-2024,3929.49
Alluri Sitharama Raju,Groundnut,08-08-2024,3879.67
Alluri Sitharama Raju,Groundnut,09-08-2024,3824.96
Alluri Sitharama Raju,Groundnut,10-08-2024,3803.82
Alluri Sitharama Raju,Groundnut,11-08-2024,3676.72
Alluri Sitharama Raju,Groundnut,12-08-2024,3869.04
Alluri Sitharama Raju,Groundnut,13-08-2024,3684.81
Alluri Sitharama Raju,Groundnut,14-08-2024,3853.78
Alluri Sitharama Raju,Groundnut,15-08-2024,3821.78
Alluri Sitharama Raju,Groundnut,16-08-2024,3821.76
Alluri Sitharama Raju,Groundnut,17-08-2024,3797.41
Alluri Sitharama Raju,Groundnut,18-08-2024,3634.37
Alluri Sitharama Raju,Groundnut,19-08-2024,3727.34
Alluri Sitharama Raju,Groundnut,20-08-2024,3678.65
Alluri Sitharama Raju,Groundnut,21-08-2024,3815.44
Alluri Sitharama Raju,Groundnut,22-08-2024,3653.67
Alluri Sitharama Raju,Groundnut,23-08-2024,3610.97
Alluri Sitharama Raju,Groundnut,24-08-2024,3629.71
Alluri Sitharama Raju,Groundnut,25-08-2024,3649.86
Alluri Sitharama Raju,Groundnut,26-08-2024,3620.42
Alluri Sitharama Raju,Groundnut,27-08-2024,3688.48
Alluri Sitharama Raju,Groundnut,28-08-2024,3631.74
Alluri Sitharama Raju,Groundnut,29-08-2024,3679.24
Alluri Sitharama Raju,Groundnut,30-08-2024,3649.29
Alluri Sitharama Raju,Groundnut,31-08-2024,3583.61
Alluri Sitharama Raju,Groundnut,01-09-2024,3603.41
Alluri Sitharama Raju,Groundnut,02-09-2024,3665.39
Alluri Sitharama Raju,Groundnut,03-09-2024,3744.35
Alluri Sitharama Raju,Groundnut,04-09-2024,3575.4
Alluri Sitharama Raju,Groundnut,05-09-2024,3516.69
Alluri Sitharama Raju,Groundnut,06-09-2024,3583.51
Alluri Sitharama Raju,Groundnut,07-09-2024,3633.76
Alluri Sitharama Raju,Groundnut,08-09-2024,3715.59
Alluri Sitharama Raju,Groundnut,09-09-2024,3726.72
Alluri Sitharama Raju,Groundnut,10-09-2024,3571.12
Alluri Sitharama Raju,Groundnut,11-09-2024,3688.47
Alluri Sitharama Raju,Groundnut,12-09-2024,3524.05
Alluri Sitharama Raju,Groundnut,13-09-2024,3567.21
Alluri Sitharama Raju,Groundnut,14-09-2024,3662.28
Alluri Sitharama Raju,Groundnut,15-09-2024,3550.47
Alluri Sitharama Raju,Groundnut,16-09-2024,3606.56
Alluri Sitharama Raju,Groundnut,17-09-2024,3679.43
Alluri Sitharama Raju,Groundnut,18-09-2024,3704.24
Alluri Sitharama Raju,Groundnut,19-09-2024,3648.8
Alluri Sitharama Raju,Groundnut,20-09-2024,3569.91
Alluri Sitharama Raju,Groundnut,21-09-2024,3517.76
Alluri Sitharama Raju,Groundnut,22-09-2024,3619.65
Alluri Sitharama Raju,Groundnut,23-09-2024,3588.34
Alluri Sitharama Raju,Groundnut,24-09-2024,3485.74
Alluri Sitharama Raju,Groundnut,25-09-2024,3533.82
Alluri Sitharama Raju,Groundnut,26-09-2024,3641.88
Alluri Sitharama Raju,Groundnut,27-09-2024,3489.39
Alluri Sitharama Raju,Groundnut,28-09-2024,3597.8
Alluri Sitharama Raju,Groundnut,29-09-2024,3458.77
Alluri Sitharama Raju,Groundnut,30-09-2024,3452.53
Alluri Sitharama Raju,Groundnut,01-10-2024,3662.1
Alluri Sitharama Raju,Groundnut,02-10-2024,3600.91
Alluri Sitharama Raju,Groundnut,03-10-2024,3507.43
Alluri Sitharama Raju,Groundnut,04-10-2024,3544.07
Alluri Sitharama Raju,Groundnut,05-10-2024,3591.05
Alluri Sitharama Raju,Groundnut,06-10-2024,3508.33
Alluri Sitharama Raju,Groundnut,07-10-2024,3581.28
Alluri Sitharama Raju,Groundnut,08-10-2024,3458.51
Alluri Sitharama Raju,Groundnut,09-10-2024,3671.09
Alluri Sitharama Raju,Groundnut,10-10-2024,3466.04
Alluri Sitharama Raju,Groundnut,11-10-2024,3497.34
Alluri Sitharama Raju,Groundnut,12-10-2024,3527.82
Alluri Sitharama Raju,Groundnut,13-10-2024,3693.38
Alluri Sitharama Raju,Groundnut,14-10-2024,3612.31
Alluri Sitharama Raju,Groundnut,15-10-2024,3556.28
Alluri Sitharama Raju,Groundnut,16-10-2024,3503.91
Alluri Sitharama Raju,Groundnut,17-10-2024,3581.68
Alluri Sitharama Raju,Groundnut,18-10-2024,3681.4
Alluri Sitharama Raju,Groundnut,19-10-2024,3571.19
Alluri Sitharama Raju,Groundnut,20-10-2024,3604.75
Alluri Sitharama Raju,Groundnut,21-10-2024,3549.77
Alluri Sitharama Raju,Groundnut,22-10-2024,3577.11
Alluri Sitharama Raju,Groundnut,23-10-2024,3571.82
Alluri Sitharama Raju,Groundnut,24-10-2024,3562.13
Alluri Sitharama Raju,Groundnut,25-10-2024,3714.81
Alluri Sitharama Raju,Groundnut,26-10-2024,3593.79
Alluri Sitharama Raju,Groundnut,27-10-2024,3734.73
Alluri Sitharama Raju,Groundnut,28-10-2024,3669.33
Alluri Sitharama Raju,Groundnut,29-10-2024,3604.36
Alluri Sitharama Raju,Groundnut,30-10-2024,3538.75
Alluri Sitharama Raju,Groundnut,31-10-2024,3696.02
Alluri Sitharama Raju,Groundnut,01-11-2024,3564.71
Alluri Sitharama Raju,Groundnut,02-11-2024,3762.34
Alluri Sitharama Raju,Groundnut,03-11-2024,3761.31
Alluri Sitharama Raju,Groundnut,04-11-2024,3634.86
Alluri Sitharama Raju,Groundnut,05-11-2024,3759.8
Alluri Sitharama Raju,Groundnut,06-11-2024,3598.96
Alluri Sitharama Raju,Groundnut,07-11-2024,3660.85
Alluri Sitharama Raju,Groundnut,08-11-2024,3791.31
Alluri Sitharama Raju,Groundnut,09-11-2024,3741.41
Alluri Sitharama Raju,Groundnut,10-11-2024,3766.15
Alluri Sitharama Raju,Groundnut,11-11-2024,3713.8
Alluri Sitharama Raju,Groundnut,12-11-2024,3666.65
Alluri Sitharama Raju,Groundnut,13-11-2024,3661.43
Alluri Sitharama Raju,Groundnut,14-11-2024,3835.61
Alluri Sitharama Raju,Groundnut,15-11-2024,3740.02
Alluri Sitharama Raju,Groundnut,16-11-2024,3798.36
Alluri Sitharama Raju,Groundnut,17-11-2024,3645.92
Alluri Sitharama Raju,Groundnut,18-11-2024,3686.23
Alluri Sitharama Raju,Groundnut,19-11-2024,3662.34
Alluri Sitharama Raju,Groundnut,20-11-2024,3794.1
Alluri Sitharama Raju,Groundnut,21-11-2024,3688.15
Alluri Sitharama Raju,Groundnut,22-11-2024,3876.06
Alluri Sitharama Raju,Groundnut,23-11-2024,3688.53
Alluri Sitharama Raju,Groundnut,24-11-2024,3894.08
Alluri Sitharama Raju,Groundnut,25-11-2024,3780.63
Alluri Sitharama Raju,Groundnut,26-11-2024,3738.69
Alluri Sitharama Raju,Groundnut,27-11-2024,3931.73
Alluri Sitharama Raju,Groundnut,28-11-2024,3752.29
Alluri Sitharama Raju,Groundnut,29-11-2024,3864.0
Alluri Sitharama Raju,Groundnut,30-11-2024,3904.67
Alluri Sitharama Raju,Groundnut,01-12-2024,3795.35
Alluri Sitharama Raju,Groundnut,02-12-2024,3960.9
Alluri Sitharama Raju,Groundnut,03-12-2024,4004.92
Alluri Sitharama Raju,Groundnut,04-12-2024,3971.49
Alluri Sitharama Raju,Groundnut,05-12-2024,3808.64
Alluri Sitharama Raju,Groundnut,06-12-2024,3813.13
Alluri Sitharama Raju,Groundnut,07-12-2024,3920.53
Alluri Sitharama Raju,Groundnut,08-12-2024,3972.19
Alluri Sitharama Raju,Groundnut,09-12-2024,4017.84
Alluri Sitharama Raju,Groundnut,10-12-2024,4070.64
Alluri Sitharama Raju,Groundnut,11-12-2024,4033.06
Alluri Sitharama Raju,Groundnut,12-12-2024,3955.76
Alluri Sitharama Raju,Groundnut,13-12-2024,4077.5
Alluri Sitharama Raju,Groundnut,14-12-2024,4071.95
Alluri Sitharama Raju,Groundnut,15-12-2024,3962.67
Alluri Sitharama Raju,Groundnut,16-12-2024,4051.15
Alluri Sitharama Raju,Groundnut,17-12-2024,3986.46
Alluri Sitharama Raju,Groundnut,18-12-2024,3948.05
Alluri Sitharama Raju,Groundnut,19-12-2024,4168.46
Alluri Sitharama Raju,Groundnut,20-12-2024,4019.52
Alluri Sitharama Raju,Groundnut,21-12-2024,3972.8
Alluri Sitharama Raju,Groundnut,22-12-2024,4170.1
Alluri Sitharama Raju,Groundnut,23-12-2024,3976.2
Alluri Sitharama Raju,Groundnut,24-12-2024,3993.44
Alluri Sitharama Raju,Groundnut,25-12-2024,4172.06
Alluri Sitharama Raju,Groundnut,26-12-2024,4047.56
Alluri Sitharama Raju,Groundnut,27-12-2024,4082.9
Alluri Sitharama Raju,Groundnut,28-12-2024,4107.25
Alluri Sitharama Raju,Groundnut,29-12-2024,4263.18
Alluri Sitharama Raju,Groundnut,30-12-2024,4236.5
Alluri Sitharama Raju,Chilli,01-01-2024,2049.36
Alluri Sitharama Raju,Chilli,02-01-2024,2134.36
Alluri Sitharama Raju,Chilli,03-01-2024,2111.98
Alluri Sitharama Raju,Chilli,04-01-2024,2125.91
Alluri Sitharama Raju,Chilli,05-01-2024,2060.87
Alluri Sitharama Raju,Chilli,06-01-2024,2168.51
Alluri Sitharama Raju,Chilli,07-01-2024,2170.78
Alluri Sitharama Raju,Chilli,08-01-2024,2121.23
Alluri Sitharama Raju,Chilli,09-01-2024,2096.57
Alluri Sitharama Raju,Chilli,10-01-2024,2108.33
Alluri Sitharama Raju,Chilli,11-01-2024,2157.86
Alluri Sitharama Raju,Chilli,12-01-2024,2094.74
Alluri Sitharama Raju,Chilli,13-01-2024,2133.4
Alluri Sitharama Raju,Chilli,14-01-2024,2179.48
Alluri Sitharama Raju,Chilli,15-01-2024,2160.63
Alluri Sitharama Raju,Chilli,16-01-2024,2174.11
Alluri Sitharama Raju,Chilli,17-01-2024,2137.09
Alluri Sitharama Raju,Chilli,18-01-2024,2158.11
Alluri Sitharama Raju,Chilli,19-01-2024,2184.53
Alluri Sitharama Raju,Chilli,20-01-2024,2161.16
